timestamp,text,predicted_label,true_label,confidence
2025-06-03T20:02:08.001823,Export 45GB of anonymized data to S3 bucket acme-dev-build,data_export,,0.7970618807591943
2025-06-03T20:02:08.078001,Export 45GB of anonymized data to S3 bucket acme-dev-build,data_export,,0.7970618807591943
2025-06-03T20:02:08.155461,Open port 3306 from 10.38.215.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:08.234042,Open port 3306 from 10.38.215.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:08.319073,Onboard vendor Salinas-Duncan for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:08.393857,Onboard vendor Salinas-Duncan for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:08.467351,Open port 3306 from 10.109.205.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:08.542460,Open port 3306 from 10.109.205.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:08.626093,Open port 3306 from 10.193.83.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:08.718743,Open port 3306 from 10.193.83.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:08.938468,Open port 3306 from 10.217.215.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:09.079558,Open port 3306 from 10.217.215.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:09.236568,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:09.338172,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:09.423331,Temporary admin access to AWS for 3 hours,permission_change,,0.756708319843716
2025-06-03T20:02:09.514156,Temporary admin access to AWS for 3 hours,permission_change,,0.756708319843716
2025-06-03T20:02:09.660855,Temporary admin access to AWS for 8 hours,permission_change,,0.756708319843716
2025-06-03T20:02:09.757379,Temporary admin access to AWS for 8 hours,permission_change,,0.756708319843716
2025-06-03T20:02:09.841563,ReadOnly access to S3 bucket acme-dev-buy,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:09.932345,ReadOnly access to S3 bucket acme-dev-buy,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:10.025666,Install VSCode extension 'other',devtool_install,,0.741937485144831
2025-06-03T20:02:10.102204,Install VSCode extension 'other',devtool_install,,0.741937485144831
2025-06-03T20:02:10.174936,Open port 3306 from 10.181.247.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:10.253465,Open port 3306 from 10.181.247.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:10.331642,Allow SSH to external IP 140.49.115.95 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:10.405267,Allow SSH to external IP 140.49.115.95 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:10.480553,ReadOnly access to S3 bucket acme-dev-artist,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:10.554660,ReadOnly access to S3 bucket acme-dev-artist,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:10.634757,Temporary admin access to AWS for 5 hours,permission_change,,0.756708319843716
2025-06-03T20:02:10.709011,Temporary admin access to AWS for 5 hours,permission_change,,0.756708319843716
2025-06-03T20:02:10.780780,Allow SSH to external IP 180.19.73.253 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:10.853541,Allow SSH to external IP 180.19.73.253 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:10.931345,Temporary admin access to AWS for 8 hours,permission_change,,0.756708319843716
2025-06-03T20:02:11.008303,Temporary admin access to AWS for 8 hours,permission_change,,0.756708319843716
2025-06-03T20:02:11.079350,Open port 3306 from 10.49.140.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:11.154270,Open port 3306 from 10.49.140.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:11.226905,Temporary admin access to AWS for 1 hours,permission_change,,0.756708319843716
2025-06-03T20:02:11.303461,Temporary admin access to AWS for 1 hours,permission_change,,0.756708319843716
2025-06-03T20:02:11.380542,Allow SSH to external IP 133.91.58.112 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:11.453325,Allow SSH to external IP 133.91.58.112 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:11.532738,Install VSCode extension 'agent',devtool_install,,0.741937485144831
2025-06-03T20:02:11.612177,Install VSCode extension 'agent',devtool_install,,0.741937485144831
2025-06-03T20:02:11.689788,ReadOnly access to S3 bucket acme-prod-couple,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:11.767543,ReadOnly access to S3 bucket acme-prod-couple,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:11.848465,Allow SSH to external IP 129.255.43.168 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:11.919962,Allow SSH to external IP 129.255.43.168 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:12.011113,Install VSCode extension 'bar',devtool_install,,0.741937485144831
2025-06-03T20:02:12.089268,Install VSCode extension 'bar',devtool_install,,0.741937485144831
2025-06-03T20:02:12.163391,Install VSCode extension 'give',devtool_install,,0.741937485144831
2025-06-03T20:02:12.235139,Install VSCode extension 'give',devtool_install,,0.741937485144831
2025-06-03T20:02:12.310816,Onboard vendor Mosley-Yang for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:12.388163,Onboard vendor Mosley-Yang for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:12.465592,Allow SSH to external IP 155.225.110.9 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:12.540378,Allow SSH to external IP 155.225.110.9 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:12.614967,Install VSCode extension 'before',devtool_install,,0.741937485144831
2025-06-03T20:02:12.692586,Install VSCode extension 'before',devtool_install,,0.741937485144831
2025-06-03T20:02:12.765837,Export 22GB of anonymized data to S3 bucket acme-prod-high,data_export,,0.7970618807591943
2025-06-03T20:02:12.847285,Export 22GB of anonymized data to S3 bucket acme-prod-high,data_export,,0.7970618807591943
2025-06-03T20:02:12.919154,Install VSCode extension 'hair',devtool_install,,0.741937485144831
2025-06-03T20:02:12.995280,Install VSCode extension 'hair',devtool_install,,0.741937485144831
2025-06-03T20:02:13.066522,ReadOnly access to S3 bucket acme-dev-dinner,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:13.139490,ReadOnly access to S3 bucket acme-dev-dinner,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:13.210820,Allow SSH to external IP 117.95.173.23 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:13.283762,Allow SSH to external IP 117.95.173.23 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:13.357476,Temporary admin access to AWS for 8 hours,permission_change,,0.756708319843716
2025-06-03T20:02:13.430183,Temporary admin access to AWS for 8 hours,permission_change,,0.756708319843716
2025-06-03T20:02:13.508578,Export 43GB of anonymized data to S3 bucket acme-stage-medical,data_export,,0.7970618807591943
2025-06-03T20:02:13.583990,Export 43GB of anonymized data to S3 bucket acme-stage-medical,data_export,,0.7970618807591943
2025-06-03T20:02:13.653158,Export 26GB of anonymized data to S3 bucket acme-dev-property,data_export,,0.7970618807591943
2025-06-03T20:02:13.728071,Export 26GB of anonymized data to S3 bucket acme-dev-property,data_export,,0.7970618807591943
2025-06-03T20:02:13.799867,Install VSCode extension 'perhaps',devtool_install,,0.741937485144831
2025-06-03T20:02:13.874490,Install VSCode extension 'perhaps',devtool_install,,0.741937485144831
2025-06-03T20:02:13.950003,Install VSCode extension 'thought',devtool_install,,0.741937485144831
2025-06-03T20:02:14.025601,Install VSCode extension 'thought',devtool_install,,0.741937485144831
2025-06-03T20:02:14.100500,Export 47GB of anonymized data to S3 bucket acme-dev-administration,data_export,,0.7668118807591943
2025-06-03T20:02:14.172662,Export 47GB of anonymized data to S3 bucket acme-dev-administration,data_export,,0.7668118807591943
2025-06-03T20:02:14.246363,Allow SSH to external IP 190.42.243.69 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:14.319170,Allow SSH to external IP 190.42.243.69 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:14.392369,ReadOnly access to S3 bucket acme-stage-what,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:14.469354,ReadOnly access to S3 bucket acme-stage-what,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:14.543946,Allow SSH to external IP 25.28.206.192 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:14.616552,Allow SSH to external IP 25.28.206.192 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:14.689305,Onboard vendor Crane-Lewis for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:14.759846,Onboard vendor Crane-Lewis for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:14.828884,Open port 3306 from 10.176.92.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:14.905591,Open port 3306 from 10.176.92.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:14.981480,Allow SSH to external IP 157.2.48.197 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:15.057871,Allow SSH to external IP 157.2.48.197 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:15.130792,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:15.202018,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:15.275880,Open port 3306 from 10.30.144.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:15.352610,Open port 3306 from 10.30.144.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:15.431001,"Onboard vendor Smith, Jordan and Burns for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:15.507886,"Onboard vendor Smith, Jordan and Burns for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:15.584133,Open port 3306 from 10.108.74.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:15.660406,Open port 3306 from 10.108.74.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:15.734569,Install VSCode extension 'process',devtool_install,,0.741937485144831
2025-06-03T20:02:15.810495,Install VSCode extension 'process',devtool_install,,0.741937485144831
2025-06-03T20:02:15.884160,Export 50GB of anonymized data to S3 bucket acme-dev-painting,data_export,,0.7970618807591943
2025-06-03T20:02:15.961997,Export 50GB of anonymized data to S3 bucket acme-dev-painting,data_export,,0.7970618807591943
2025-06-03T20:02:16.035317,Allow SSH to external IP 183.55.207.71 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:16.109206,Allow SSH to external IP 183.55.207.71 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:16.182312,Onboard vendor Boyd and Sons for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:16.251760,Onboard vendor Boyd and Sons for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:16.327098,Open port 3306 from 10.68.178.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:16.398681,Open port 3306 from 10.68.178.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:16.478277,Export 5GB of anonymized data to S3 bucket acme-dev-everybody,data_export,,0.7970618807591943
2025-06-03T20:02:16.550970,Export 5GB of anonymized data to S3 bucket acme-dev-everybody,data_export,,0.7970618807591943
2025-06-03T20:02:16.625291,Open port 3306 from 10.130.207.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:16.705321,Open port 3306 from 10.130.207.0/24 to RDS cluster rds-acme-prod,firewall_change,,0.7321309361974097
2025-06-03T20:02:16.779501,Temporary admin access to AWS for 3 hours,permission_change,,0.756708319843716
2025-06-03T20:02:16.854587,Temporary admin access to AWS for 3 hours,permission_change,,0.756708319843716
2025-06-03T20:02:16.928372,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:17.006987,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:17.079342,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:17.153869,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:17.224631,Onboard vendor Reed PLC for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:17.298130,Onboard vendor Reed PLC for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:17.369655,ReadOnly access to S3 bucket acme-stage-land,network_access,,0.21283909651117533
2025-06-03T20:02:17.442082,ReadOnly access to S3 bucket acme-stage-land,network_access,,0.21283909651117533
2025-06-03T20:02:17.516040,"Onboard vendor Johnson, Coleman and Young for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:17.594690,"Onboard vendor Johnson, Coleman and Young for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:17.669324,Open port 3306 from 10.17.32.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:17.742180,Open port 3306 from 10.17.32.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:17.813983,Install VSCode extension 'performance',devtool_install,,0.741937485144831
2025-06-03T20:02:17.884710,Install VSCode extension 'performance',devtool_install,,0.741937485144831
2025-06-03T20:02:17.958760,Export 37GB of anonymized data to S3 bucket acme-stage-American,data_export,,0.7970618807591943
2025-06-03T20:02:18.031853,Export 37GB of anonymized data to S3 bucket acme-stage-American,data_export,,0.7970618807591943
2025-06-03T20:02:18.101986,"Onboard vendor Miller, Bartlett and Thomas for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:18.179924,"Onboard vendor Miller, Bartlett and Thomas for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:18.258046,Install VSCode extension 'fine',devtool_install,,0.741937485144831
2025-06-03T20:02:18.331623,Install VSCode extension 'fine',devtool_install,,0.741937485144831
2025-06-03T20:02:18.405172,Export 6GB of anonymized data to S3 bucket acme-dev-interview,data_export,,0.7970618807591943
2025-06-03T20:02:18.477889,Export 6GB of anonymized data to S3 bucket acme-dev-interview,data_export,,0.7970618807591943
2025-06-03T20:02:18.554307,Open port 3306 from 10.253.200.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:18.626162,Open port 3306 from 10.253.200.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:18.697720,ReadOnly access to S3 bucket acme-prod-too,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:18.768033,ReadOnly access to S3 bucket acme-prod-too,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:18.839374,"Onboard vendor Warren, Walker and Gutierrez for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:18.908740,"Onboard vendor Warren, Walker and Gutierrez for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:18.978677,Export 28GB of anonymized data to S3 bucket acme-dev-course,data_export,,0.7970618807591943
2025-06-03T20:02:19.050193,Export 28GB of anonymized data to S3 bucket acme-dev-course,data_export,,0.7970618807591943
2025-06-03T20:02:19.121291,ReadOnly access to S3 bucket acme-dev-edge,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:19.191768,ReadOnly access to S3 bucket acme-dev-edge,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:19.264123,Allow SSH to external IP 170.80.93.229 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:19.335074,Allow SSH to external IP 170.80.93.229 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:19.411631,Export 36GB of anonymized data to S3 bucket acme-dev-place,data_export,,0.7970618807591943
2025-06-03T20:02:19.489804,Export 36GB of anonymized data to S3 bucket acme-dev-place,data_export,,0.7970618807591943
2025-06-03T20:02:19.576317,Open port 3306 from 10.88.177.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:19.652982,Open port 3306 from 10.88.177.0/24 to RDS cluster rds-acme-dev,firewall_change,,0.7321309361974097
2025-06-03T20:02:19.815781,ReadOnly access to S3 bucket acme-stage-reason,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:19.938240,ReadOnly access to S3 bucket acme-stage-reason,cloud_resource_access,,0.21283909651117533
2025-06-03T20:02:20.022318,Onboard vendor Bird-Morgan for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:20.095036,Onboard vendor Bird-Morgan for campaign analytics,vendor_approval,,0.7834166504831239
2025-06-03T20:02:20.165294,"Onboard vendor Walton, Navarro and Scott for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:20.234799,"Onboard vendor Walton, Navarro and Scott for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:20.305923,Allow SSH to external IP 190.237.75.92 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:20.378769,Allow SSH to external IP 190.237.75.92 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:20.452298,Allow SSH to external IP 115.33.141.160 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:20.525357,Allow SSH to external IP 115.33.141.160 on port 22,firewall_change,,0.7321309361974097
2025-06-03T20:02:20.596279,Install VSCode extension 'near',devtool_install,,0.741937485144831
2025-06-03T20:02:20.670148,Install VSCode extension 'near',devtool_install,,0.741937485144831
2025-06-03T20:02:20.745505,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:20.820267,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:20.898013,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:20.976535,Temporary admin access to AWS for 7 hours,permission_change,,0.756708319843716
2025-06-03T20:02:21.049226,"Onboard vendor Farrell, Reyes and Sexton for campaign analytics",vendor_approval,,0.7834166504831239
2025-06-03T20:02:21.122602,"Onboard vendor Farrell, Reyes and Sexton for campaign analytics",vendor_approval,,0.7834166504831239
